Vin_A,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
0,-15.597920601830062,0.8862222072410761,2.4331289221268783e-08,2.248548435795458e-07,6.789370937297535e-10,6.490813793343705e-10,6.350087763535929e-10,3.850112950606784e-10,7.210804536689151e-09,1.2104566957451538e+19,6.9241829635359e-10,6.441484106343375e-10,6.781767338005593e-10,3.7028677475344566e-10,7.231850210036499e-09,3.9939034328639263e+18,2.4360803402925866e-08
1,-15.597920601830062,0.8862222072410761,2.4331289221268783e-08,2.248548435795458e-07,6.789370937297535e-10,6.490813793343705e-10,6.350087763535929e-10,3.850112950606784e-10,7.210804536689151e-09,1.2104566957451538e+19,6.9241829635359e-10,6.441484106343375e-10,6.781767338005593e-10,3.7028677475344566e-10,7.231850210036499e-09,3.9939034328639263e+18,2.731042662990426e-07
0,48.22280654955428,0.8254910087345421,2.4598745572283933e-08,2.2913638106744802e-07,6.953248961061683e-10,6.916483181590102e-10,6.550113997961065e-10,4.0814118176193925e-10,7.350976169169498e-09,1.1936124468677528e+19,6.388292827267081e-10,6.937614232412066e-10,6.557133152684752e-10,3.9039534404572217e-10,7.408013035824398e-09,4.5572152324976046e+18,3.4992658608663785e-08
1,48.22280654955428,0.8254910087345421,2.4598745572283933e-08,2.2913638106744802e-07,6.953248961061683e-10,6.916483181590102e-10,6.550113997961065e-10,4.0814118176193925e-10,7.350976169169498e-09,1.1936124468677528e+19,6.388292827267081e-10,6.937614232412066e-10,6.557133152684752e-10,3.9039534404572217e-10,7.408013035824398e-09,4.5572152324976046e+18,3.235159402466294e-07
0,-19.15324300187953,0.8927171064072356,2.3519956321564717e-08,2.356644032183407e-07,6.3124873433383e-10,6.337020260737521e-10,6.395818053126211e-10,3.80543970268544e-10,7.170079850416099e-09,1.1273791881634122e+19,6.867407341038142e-10,6.822414383907123e-10,6.591169604233071e-10,3.8230379702564167e-10,7.35664743405362e-09,4.639427750005831e+18,2.661484584480624e-08
1,-19.15324300187953,0.8927171064072356,2.3519956321564717e-08,2.356644032183407e-07,6.3124873433383e-10,6.337020260737521e-10,6.395818053126211e-10,3.80543970268544e-10,7.170079850416099e-09,1.1273791881634122e+19,6.867407341038142e-10,6.822414383907123e-10,6.591169604233071e-10,3.8230379702564167e-10,7.35664743405362e-09,4.639427750005831e+18,2.8941087170886565e-07
0,71.10707474999711,0.9268613168645983,2.35016236141194e-08,2.399158573827514e-07,6.214204129793562e-10,6.520640224109982e-10,6.640041096943599e-10,3.728624755133115e-10,6.806848104794695e-09,1.217883343872283e+19,6.34098977399443e-10,6.566440395589795e-10,6.736593895261984e-10,4.093669664958259e-10,6.980083115010895e-09,4.329760107280498e+18,1.1563061003064581e-07
1,71.10707474999711,0.9268613168645983,2.35016236141194e-08,2.399158573827514e-07,6.214204129793562e-10,6.520640224109982e-10,6.640041096943599e-10,3.728624755133115e-10,6.806848104794695e-09,1.217883343872283e+19,6.34098977399443e-10,6.566440395589795e-10,6.736593895261984e-10,4.093669664958259e-10,6.980083115010895e-09,4.329760107280498e+18,7.513953817121617e-07
0,-52.00244847038122,0.9009795919470287,2.4457159026990327e-08,2.2527115021375577e-07,6.819915146218731e-10,6.55385947707864e-10,6.515165783017075e-10,4.0432584618310406e-10,7.3151013946121555e-09,1.2114480502683376e+19,6.32819508640758e-10,6.705966309854193e-10,6.64087771192507e-10,4.07039365167297e-10,6.9764996992588e-09,4.448131873827317e+18,2.3182178828335025e-08
1,-52.00244847038122,0.9009795919470287,2.4457159026990327e-08,2.2527115021375577e-07,6.819915146218731e-10,6.55385947707864e-10,6.515165783017075e-10,4.0432584618310406e-10,7.3151013946121555e-09,1.2114480502683376e+19,6.32819508640758e-10,6.705966309854193e-10,6.64087771192507e-10,4.07039365167297e-10,6.9764996992588e-09,4.448131873827317e+18,2.6075531655417254e-07
0,108.80476328385993,0.8930425327499737,2.4158342575205245e-08,2.403552435222952e-07,6.668443698997075e-10,6.071960428833035e-10,6.47406532344773e-10,3.974097746011164e-10,7.0003933703361505e-09,1.1243193706571717e+19,6.776058694265136e-10,7.019782096499666e-10,6.40494139300979e-10,3.8586803685455767e-10,7.350863051419536e-09,4.453757585699634e+18,1.5446562063720756e-07
1,108.80476328385993,0.8930425327499737,2.4158342575205245e-08,2.403552435222952e-07,6.668443698997075e-10,6.071960428833035e-10,6.47406532344773e-10,3.974097746011164e-10,7.0003933703361505e-09,1.1243193706571717e+19,6.776058694265136e-10,7.019782096499666e-10,6.40494139300979e-10,3.8586803685455767e-10,7.350863051419536e-09,4.453757585699634e+18,7.517707357486143e-07
0,41.4796846521303,0.9281148105826669,2.4201625966641732e-08,2.325077550886737e-07,6.28996124957039e-10,6.279507605305072e-10,6.274197656518973e-10,3.911332289099339e-10,6.971407188504284e-09,1.2443372955174056e+19,6.55118972702456e-10,7.298770022287211e-10,6.95956032415647e-10,3.874193109491899e-10,7.603147368144533e-09,4.113923890225277e+18,5.658284081597696e-08
1,41.4796846521303,0.9281148105826669,2.4201625966641732e-08,2.325077550886737e-07,6.28996124957039e-10,6.279507605305072e-10,6.274197656518973e-10,3.911332289099339e-10,6.971407188504284e-09,1.2443372955174056e+19,6.55118972702456e-10,7.298770022287211e-10,6.95956032415647e-10,3.874193109491899e-10,7.603147368144533e-09,4.113923890225277e+18,4.836725655456817e-07
0,100.68860184042978,0.9245514454785736,2.4095908986658093e-08,2.205763162651222e-07,6.60189644902697e-10,6.28378525616251e-10,6.619132051082445e-10,4.021551095048993e-10,7.026644289847184e-09,1.272797791600662e+19,7.19183915401975e-10,6.74449623927087e-10,6.507718342634798e-10,4.1985398939089035e-10,7.310439639980002e-09,4.365478289924826e+18,1.4271097298423962e-07
1,100.68860184042978,0.9245514454785736,2.4095908986658093e-08,2.205763162651222e-07,6.60189644902697e-10,6.28378525616251e-10,6.619132051082445e-10,4.021551095048993e-10,7.026644289847184e-09,1.272797791600662e+19,7.19183915401975e-10,6.74449623927087e-10,6.507718342634798e-10,4.1985398939089035e-10,7.310439639980002e-09,4.365478289924826e+18,7.055777631353556e-07
0,-21.03567802461444,0.9344729687739987,2.488254183399359e-08,2.302644704207325e-07,6.092715411817957e-10,6.526371074175255e-10,6.282027526583486e-10,4.413155775238046e-10,7.144542762191628e-09,1.2177386380456704e+19,6.772130666305464e-10,6.52196659953551e-10,6.738468364078126e-10,4.097086094124607e-10,7.352728453482644e-09,4.097395662313848e+18,2.9440177966265733e-08
1,-21.03567802461444,0.9344729687739987,2.488254183399359e-08,2.302644704207325e-07,6.092715411817957e-10,6.526371074175255e-10,6.282027526583486e-10,4.413155775238046e-10,7.144542762191628e-09,1.2177386380456704e+19,6.772130666305464e-10,6.52196659953551e-10,6.738468364078126e-10,4.097086094124607e-10,7.352728453482644e-09,4.097395662313848e+18,3.326194842535232e-07
0,-24.19332534572736,0.8411041377895583,2.1401093024162373e-08,2.3783839464704015e-07,6.508405849460535e-10,6.487260474042724e-10,6.323161518860581e-10,4.239611746544428e-10,7.459520092650784e-09,1.2673080126943408e+19,6.668094088185872e-10,6.744458987130166e-10,7.043962269557809e-10,3.9456972342376736e-10,7.1319069548569315e-09,4.493012562776754e+18,2.8895223456431512e-08
1,-24.19332534572736,0.8411041377895583,2.1401093024162373e-08,2.3783839464704015e-07,6.508405849460535e-10,6.487260474042724e-10,6.323161518860581e-10,4.239611746544428e-10,7.459520092650784e-09,1.2673080126943408e+19,6.668094088185872e-10,6.744458987130166e-10,7.043962269557809e-10,3.9456972342376736e-10,7.1319069548569315e-09,4.493012562776754e+18,3.187933831573519e-07
0,78.98803070191414,0.897125344759057,2.4081691885119613e-08,2.321187227049877e-07,6.41191846250489e-10,6.38444247517723e-10,6.496204786570444e-10,4.053605461015168e-10,7.0987973594587e-09,1.1795159729487608e+19,6.992202948024523e-10,6.794394557887201e-10,7.230231145742996e-10,3.989828599899804e-10,7.460832283474836e-09,4.386998398586791e+18,9.373958105264465e-08
1,78.98803070191414,0.897125344759057,2.4081691885119613e-08,2.321187227049877e-07,6.41191846250489e-10,6.38444247517723e-10,6.496204786570444e-10,4.053605461015168e-10,7.0987973594587e-09,1.1795159729487608e+19,6.992202948024523e-10,6.794394557887201e-10,7.230231145742996e-10,3.989828599899804e-10,7.460832283474836e-09,4.386998398586791e+18,6.159503508470636e-07
0,-43.46585578168257,0.891001058322035,2.276259830846905e-08,2.344881726267265e-07,6.54512104404064e-10,6.385545657766985e-10,6.609423979018979e-10,3.871518806942374e-10,7.424983664425138e-09,1.2114627167782375e+19,6.72558548052817e-10,6.474878210423826e-10,6.434308683444438e-10,4.1959336728542124e-10,7.173865068345581e-09,4.265350825627469e+18,2.4559986446101216e-08
1,-43.46585578168257,0.891001058322035,2.276259830846905e-08,2.344881726267265e-07,6.54512104404064e-10,6.385545657766985e-10,6.609423979018979e-10,3.871518806942374e-10,7.424983664425138e-09,1.2114627167782375e+19,6.72558548052817e-10,6.474878210423826e-10,6.434308683444438e-10,4.1959336728542124e-10,7.173865068345581e-09,4.265350825627469e+18,2.666050149246786e-07
0,4.188690330448729,0.9242726101680111,2.4781718296405345e-08,2.372675884871276e-07,6.70054617323063e-10,6.08804359157211e-10,6.638279074936349e-10,3.7938905399759586e-10,6.8891708343750475e-09,1.2307760757171171e+19,6.88064325193397e-10,6.684421587303182e-10,6.52879034913142e-10,3.854191022509017e-10,6.8145403458983505e-09,4.0265217382792745e+18,3.340424100333797e-08
1,4.188690330448729,0.9242726101680111,2.4781718296405345e-08,2.372675884871276e-07,6.70054617323063e-10,6.08804359157211e-10,6.638279074936349e-10,3.7938905399759586e-10,6.8891708343750475e-09,1.2307760757171171e+19,6.88064325193397e-10,6.684421587303182e-10,6.52879034913142e-10,3.854191022509017e-10,6.8145403458983505e-09,4.0265217382792745e+18,3.562315502598601e-07
0,76.10829583399652,0.85944862186165,2.3878628241070066e-08,2.245351795097523e-07,6.5004833323647e-10,6.416248144491821e-10,6.624054941155586e-10,3.92874557652981e-10,7.232749583185484e-09,1.2000536454094836e+19,6.981338042337636e-10,6.707702939154632e-10,6.74283206095453e-10,4.0604779274502604e-10,7.097259830445906e-09,4.668522757016287e+18,7.609541528096287e-08
1,76.10829583399652,0.85944862186165,2.3878628241070066e-08,2.245351795097523e-07,6.5004833323647e-10,6.416248144491821e-10,6.624054941155586e-10,3.92874557652981e-10,7.232749583185484e-09,1.2000536454094836e+19,6.981338042337636e-10,6.707702939154632e-10,6.74283206095453e-10,4.0604779274502604e-10,7.097259830445906e-09,4.668522757016287e+18,5.062338404180371e-07
0,28.842239513480948,0.907329507882502,2.4322377292609532e-08,2.259599308296545e-07,6.660016298999922e-10,7.02609918833776e-10,6.69963024906116e-10,4.062228675660653e-10,7.492090328473927e-09,1.166735997244669e+19,6.443018399039924e-10,6.5771229427712e-10,6.614286951895621e-10,4.280885863345616e-10,7.305110970621644e-09,4.18869137048248e+18,4.061082174298082e-08
1,28.842239513480948,0.907329507882502,2.4322377292609532e-08,2.259599308296545e-07,6.660016298999922e-10,7.02609918833776e-10,6.69963024906116e-10,4.062228675660653e-10,7.492090328473927e-09,1.166735997244669e+19,6.443018399039924e-10,6.5771229427712e-10,6.614286951895621e-10,4.280885863345616e-10,7.305110970621644e-09,4.18869137048248e+18,3.892649816351594e-07
0,53.550214397346565,0.9216573168043986,2.337831028795884e-08,2.317105444174793e-07,6.579976547542217e-10,6.813476527682285e-10,6.649371279678046e-10,3.945425865563391e-10,7.71273396731824e-09,1.1884359667563055e+19,6.793814106133536e-10,6.4103267006578e-10,6.594716916062948e-10,4.119018734458352e-10,7.274236787843972e-09,4.447873350503967e+18,8.103678274372378e-08
1,53.550214397346565,0.9216573168043986,2.337831028795884e-08,2.317105444174793e-07,6.579976547542217e-10,6.813476527682285e-10,6.649371279678046e-10,3.945425865563391e-10,7.71273396731824e-09,1.1884359667563055e+19,6.793814106133536e-10,6.4103267006578e-10,6.594716916062948e-10,4.119018734458352e-10,7.274236787843972e-09,4.447873350503967e+18,5.742100678018648e-07
0,-11.809690004774076,0.9359287234308801,2.4936248308858132e-08,2.3626718416859202e-07,6.636738509985922e-10,6.678548431229071e-10,6.628550927653997e-10,4.1830050053316784e-10,7.020936993736961e-09,1.1613902773051044e+19,6.83689393174238e-10,6.394226429100553e-10,6.605431672880954e-10,4.2518095673207855e-10,7.612954542329451e-09,4.2792104725645353e+18,3.2712499045467444e-08
1,-11.809690004774076,0.9359287234308801,2.4936248308858132e-08,2.3626718416859202e-07,6.636738509985922e-10,6.678548431229071e-10,6.628550927653997e-10,4.1830050053316784e-10,7.020936993736961e-09,1.1613902773051044e+19,6.83689393174238e-10,6.394226429100553e-10,6.605431672880954e-10,4.2518095673207855e-10,7.612954542329451e-09,4.2792104725645353e+18,3.6297614442312004e-07
0,59.10243975919494,0.9786010719684352,2.4385566956295828e-08,2.322040982978795e-07,6.485672673204484e-10,6.012322148538493e-10,6.92058903924725e-10,4.1891936992037805e-10,7.122449876323724e-09,1.1959761691971453e+19,6.351682997142472e-10,6.479190498940895e-10,6.880437338315849e-10,4.0642628021247926e-10,7.314189217069763e-09,4.422709666111786e+18,9.325621140055208e-08
1,59.10243975919494,0.9786010719684352,2.4385566956295828e-08,2.322040982978795e-07,6.485672673204484e-10,6.012322148538493e-10,6.92058903924725e-10,4.1891936992037805e-10,7.122449876323724e-09,1.1959761691971453e+19,6.351682997142472e-10,6.479190498940895e-10,6.880437338315849e-10,4.0642628021247926e-10,7.314189217069763e-09,4.422709666111786e+18,6.557557673158932e-07
0,69.7643144417918,0.877640330829654,2.41901903512667e-08,2.168034756772491e-07,6.030310141296292e-10,6.448426358576585e-10,6.582630666488641e-10,3.7898279804082735e-10,7.050573398128622e-09,1.233954290102291e+19,6.925801027259e-10,6.81711575818705e-10,6.831131431825905e-10,4.0581197920506625e-10,6.5916268264450235e-09,4.643455689966176e+18,6.573829195088329e-08
1,69.7643144417918,0.877640330829654,2.41901903512667e-08,2.168034756772491e-07,6.030310141296292e-10,6.448426358576585e-10,6.582630666488641e-10,3.7898279804082735e-10,7.050573398128622e-09,1.233954290102291e+19,6.925801027259e-10,6.81711575818705e-10,6.831131431825905e-10,4.0581197920506625e-10,6.5916268264450235e-09,4.643455689966176e+18,4.75559683333135e-07
0,76.38428276889519,0.964881036570577,2.40401662478072e-08,2.311678324296059e-07,6.584167662631861e-10,6.563718842557743e-10,6.649515380916074e-10,4.080501738320332e-10,7.152673791017081e-09,1.2194336128420684e+19,6.767740207027176e-10,6.659834608177748e-10,6.693571833638262e-10,4.0253617996085004e-10,7.349828818574895e-09,4.256342337014849e+18,1.2147133075288634e-07
1,76.38428276889519,0.964881036570577,2.40401662478072e-08,2.311678324296059e-07,6.584167662631861e-10,6.563718842557743e-10,6.649515380916074e-10,4.080501738320332e-10,7.152673791017081e-09,1.2194336128420684e+19,6.767740207027176e-10,6.659834608177748e-10,6.693571833638262e-10,4.0253617996085004e-10,7.349828818574895e-09,4.256342337014849e+18,6.981144862781224e-07
0,35.86371143025147,0.9411654447132761,2.40258506569236e-08,2.264306122029211e-07,6.350483520623439e-10,6.21116511345917e-10,6.509536034115003e-10,3.8082641154206556e-10,7.187337233390182e-09,1.2376003542640978e+19,7.065546243187832e-10,6.651665880209363e-10,6.29610784668662e-10,3.8850946962923847e-10,7.3723467919395e-09,4.265019094753985e+18,5.53551127661312e-08
1,35.86371143025147,0.9411654447132761,2.40258506569236e-08,2.264306122029211e-07,6.350483520623439e-10,6.21116511345917e-10,6.509536034115003e-10,3.8082641154206556e-10,7.187337233390182e-09,1.2376003542640978e+19,7.065546243187832e-10,6.651665880209363e-10,6.29610784668662e-10,3.8850946962923847e-10,7.3723467919395e-09,4.265019094753985e+18,4.704435477091346e-07
0,0.0689935853024223,0.953246391934405,2.4348785508243786e-08,2.334696693383448e-07,6.560202523824654e-10,6.346907342837711e-10,6.79180640976953e-10,4.2307019154237807e-10,6.88310036481441e-09,1.1900342232659997e+19,6.73896535300317e-10,7.033686417991866e-10,6.911258139902834e-10,4.292540655613831e-10,7.375622122107123e-09,4.3930136596002734e+18,3.831591660606208e-08
1,0.0689935853024223,0.953246391934405,2.4348785508243786e-08,2.334696693383448e-07,6.560202523824654e-10,6.346907342837711e-10,6.79180640976953e-10,4.2307019154237807e-10,6.88310036481441e-09,1.1900342232659997e+19,6.73896535300317e-10,7.033686417991866e-10,6.911258139902834e-10,4.292540655613831e-10,7.375622122107123e-09,4.3930136596002734e+18,3.97375871228163e-07
0,-13.629040311271233,0.9348664341631024,2.284225138715669e-08,2.207519015943215e-07,6.664792352341386e-10,6.43946638191989e-10,6.94846334603611e-10,4.016528211774515e-10,6.647491987471056e-09,1.1543170769517578e+19,6.295000510808051e-10,6.741187682064113e-10,6.729536598289834e-10,3.85377312070689e-10,7.052649224500525e-09,4.272660231131256e+18,3.4493664687192764e-08
1,-13.629040311271233,0.9348664341631024,2.284225138715669e-08,2.207519015943215e-07,6.664792352341386e-10,6.43946638191989e-10,6.94846334603611e-10,4.016528211774515e-10,6.647491987471056e-09,1.1543170769517578e+19,6.295000510808051e-10,6.741187682064113e-10,6.729536598289834e-10,3.85377312070689e-10,7.052649224500525e-09,4.272660231131256e+18,3.509163710306306e-07
0,-22.35092503851302,0.8844383938772061,2.4865148643918283e-08,2.339685334747793e-07,6.182476309964315e-10,6.356374958498674e-10,7.015487806621043e-10,4.0749507943801503e-10,7.317901899481793e-09,1.1605430525994803e+19,6.650192192007846e-10,6.79914640720491e-10,6.661980977181689e-10,4.1101389326194727e-10,7.091139605113461e-09,4.323969106680024e+18,2.3248660328447133e-08
1,-22.35092503851302,0.8844383938772061,2.4865148643918283e-08,2.339685334747793e-07,6.182476309964315e-10,6.356374958498674e-10,7.015487806621043e-10,4.0749507943801503e-10,7.317901899481793e-09,1.1605430525994803e+19,6.650192192007846e-10,6.79914640720491e-10,6.661980977181689e-10,4.1101389326194727e-10,7.091139605113461e-09,4.323969106680024e+18,2.670505917896757e-07
0,-40.28919030779309,0.8911058074849006,2.43099860354933e-08,2.269506523946143e-07,6.35088553675753e-10,6.828342855409823e-10,6.769817126435016e-10,3.9446903721011816e-10,7.403313497579884e-09,1.161931892400056e+19,6.959811860623875e-10,6.691806453787255e-10,6.815206629602409e-10,4.246277019193257e-10,7.073102233827963e-09,4.1027925949489367e+18,2.2728865401944938e-08
1,-40.28919030779309,0.8911058074849006,2.43099860354933e-08,2.269506523946143e-07,6.35088553675753e-10,6.828342855409823e-10,6.769817126435016e-10,3.9446903721011816e-10,7.403313497579884e-09,1.161931892400056e+19,6.959811860623875e-10,6.691806453787255e-10,6.815206629602409e-10,4.246277019193257e-10,7.073102233827963e-09,4.1027925949489367e+18,2.558412670604413e-07
